number,street,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
735.0,AVENUE W                ,,,,,,,,,2.0,2.0,0.0,,,,,,,,,,,,,,4.0
817.0,AVENUE W                ,,,,,,,,,0.0,1.0,1.0,,,,,,,,,,,,,,2.0
8811.0,AUBREY AV              ,,,,,,,,1.0,0.0,0.0,1.0,,,,,1.0,,,,,,,,,3.0
8929.0,AUBREY AV              ,,,,,,,,0.0,0.0,1.0,0.0,,,,,0.0,,,,,,,,,1.0
8938.0,AUBREY AV              ,,,,,,,,1.0,1.0,0.0,0.0,,,,,0.0,,,,,,,,,2.0
6930.0,68TH PL                ,,,,,,,,,,3.0,,1.0,,1.0,,,,,,,,,,,5.0
6931.0,68TH PL                ,,,,,,,,,,1.0,,0.0,,0.0,,,,,,,,,,,1.0
140.0,CHARLES ST              ,1.0,,,,,0.0,0.0,,,,0.0,,,,0.0,,0.0,,,,,,,,1.0
153.0,CHARLES ST              ,0.0,,,,,1.0,0.0,,,,0.0,,,,0.0,,0.0,,,,,,,,1.0
163.0,CHARLES ST              ,0.0,,,,,0.0,1.0,,,,1.0,,,,1.0,,0.0,,,,,,,,3.0
165.0,CHARLES ST              ,0.0,,,,,0.0,0.0,,,,0.0,,,,0.0,,1.0,,,,,,,,1.0
2023.0,E 68TH ST              ,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,1.0,,1.0
2044.0,E 68TH ST              ,,,,,,,,0.0,,1.0,,0.0,,,,,,,,,,,0.0,,1.0
2070.0,E 68TH ST              ,,,,,,,,1.0,,0.0,,0.0,,,,,,,,,,,0.0,,1.0
2075.0,E 68TH ST              ,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,0.0,,1.0
2076.0,E 68TH ST              ,,,,,,,,2.0,,0.0,,0.0,,,,,,,,,,,0.0,,2.0
11722.0,146TH ST              ,,,,,,,,1.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,1.0
12344.0,146TH ST              ,,,,,,,,0.0,1.0,0.0,,0.0,,,,1.0,,1.0,,,,,,,3.0
12350.0,146TH ST              ,,,,,,,,0.0,0.0,1.0,,0.0,,,,0.0,,0.0,,,,,,,1.0
13323.0,146TH ST              ,,,,,,,,0.0,0.0,0.0,,1.0,,,,0.0,,0.0,,,,,,,1.0
8105.0,LEFFERTS BL            ,,,,,,,0.0,,,,,,0.0,,0.0,0.0,,1.0,,,,,,,1.0
8511.0,LEFFERTS BL            ,,,,,,,1.0,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,1.0
8611.0,LEFFERTS BL            ,,,,,,,0.0,,,,,,2.0,,1.0,0.0,,0.0,,,,,,,3.0
8736.0,LEFFERTS BL            ,,,,,,,0.0,,,,,,0.0,,0.0,1.0,,0.0,,,,,,,1.0
130.0,W KINGSBRIDGE RD        ,,,,,,,,,,,1.0,,,,2.0,1.0,1.0,1.0,,,,,,,6.0
3328.0,105TH ST               ,,,,,,0.0,,1.0,0.0,1.0,0.0,,,,0.0,,,,,,,,,,2.0
8631.0,105TH ST               ,,,,,,1.0,,0.0,1.0,0.0,1.0,,,,0.0,,,,,,,,,,3.0
8656.0,105TH ST               ,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,1.0,,,,,,,,,,1.0
307.0,KINGSBOROUGH 3RD WLK    ,,,,,,,0.0,0.0,,,0.0,,,,1.0,,,,0.0,,,,,,1.0
320.0,KINGSBOROUGH 3RD WLK    ,,,,,,,2.0,1.0,,,0.0,,,,0.0,,,,1.0,,,,,,4.0
341.0,KINGSBOROUGH 3RD WLK    ,,,,,,,0.0,0.0,,,1.0,,,,0.0,,,,0.0,,,,,,1.0
1049.0,FIFTH ON 86TH ST       ,1.0,,,,,,1.0,2.0,,1.0,,,,1.0,,,,,,,,,,,6.0
10.0,E 53RD ST                ,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,,,,1.0
11.0,E 53RD ST                ,,,,,,,,,,,,,,,0.0,,,,,0.0,3.0,,,,3.0
35.0,E 53RD ST                ,,,,,,,,,,,,,,,0.0,,,,,0.0,1.0,,,,1.0
60.0,E 53RD ST                ,,,,,,,,,,,,,,,0.0,,,,,1.0,0.0,,,,1.0
41.0,PARK TE W                ,,,,,,2.0,,0.0,,,,,,0.0,,,,,,,,,,,2.0
45.0,PARK TE W                ,,,,,,0.0,,0.0,,,,,,1.0,,,,,,,,,,,1.0
97.0,PARK TE W                ,,,,,,1.0,,2.0,,,,,,0.0,,,,,,,,,,,3.0
464.0,E TREMONT AV            ,,,,,,,,,,,0.0,0.0,0.0,,1.0,0.0,,,,,,,,,1.0
471.0,E TREMONT AV            ,,,,,,,,,,,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,1.0
930.0,E TREMONT AV            ,,,,,,,,,,,1.0,0.0,0.0,,0.0,1.0,,,,,,,,,2.0
949.0,E TREMONT AV            ,,,,,,,,,,,1.0,1.0,0.0,,0.0,0.0,,,,,,,,,2.0
10502.0,227TH ST              ,,,,,,,,0.0,0.0,,,,,0.0,,,,,1.0,,,,,,1.0
11571.0,227TH ST              ,,,,,,,,0.0,1.0,,,,,0.0,,,,,0.0,,,,,,1.0
11572.0,227TH ST              ,,,,,,,,1.0,1.0,,,,,0.0,,,,,0.0,,,,,,2.0
13010.0,227TH ST              ,,,,,,,,0.0,1.0,,,,,0.0,,,,,0.0,,,,,,1.0
13724.0,227TH ST              ,,,,,,,,0.0,0.0,,,,,1.0,,,,,0.0,,,,,,1.0
359.0,SCARSDALE RD            ,,,,,5.0,1.0,,,,,,,,,,,,,,,,,,,6.0
329.0,97TH ST                 ,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,5.0
442.0,97TH ST                 ,,,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,1.0
2140.0,KNAPP ST               ,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,,,,,,1.0
2840.0,KNAPP ST               ,,,,,,,,,,,,,0.0,,,,1.0,1.0,3.0,,,,,,5.0
17846.0,145TH AV              ,,,,,,,,,0.0,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,1.0
22120.0,145TH AV              ,,,,,,,,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,,1.0,,2.0
22603.0,145TH AV              ,,,,,,,,,1.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,1.0
24328.0,145TH AV              ,,,,,,,,,0.0,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,1.0
24938.0,145TH AV              ,,,,,,,,,0.0,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,1.0
7420.0,25TH AV                ,,,,,,,0.0,,,0.0,,,,1.0,,,,,0.0,,0.0,,,,1.0
8109.0,25TH AV                ,,,,,,,0.0,,,1.0,,,,0.0,,,,,0.0,,0.0,,,,1.0
8700.0,25TH AV                ,,,,,,,0.0,,,0.0,,,,0.0,,,,,1.0,,0.0,,,,1.0
9820.0,25TH AV                ,,,,,,,1.0,,,0.0,,,,0.0,,,,,1.0,,1.0,,,,3.0
299.0,PONDFIELD RD            ,,,,,1.0,,,,,,1.0,,1.0,1.0,,,0.0,,,,,0.0,,,4.0
351.0,PONDFIELD RD            ,,,,,0.0,,,,,,0.0,,0.0,0.0,,,1.0,,,,,1.0,,,2.0
26.0,1ST PL                   ,,,,,0.0,,,0.0,,0.0,,1.0,,,,,,,,,,,,,1.0
34.0,1ST PL                   ,,,,,0.0,,,0.0,,1.0,,0.0,,,,,,,,,,,,,1.0
36.0,1ST PL                   ,,,,,2.0,,,2.0,,0.0,,0.0,,,,,,,,,,,,,4.0
222.0,E MAIN ST               ,,,,,,,,,,,0.0,0.0,,0.0,,0.0,,,1.0,0.0,,,,,1.0
301.0,E MAIN ST               ,,,,,,,,,,,0.0,0.0,,1.0,,1.0,,,0.0,1.0,,,,,3.0
375.0,E MAIN ST               ,,,,,,,,,,,1.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,,1.0
695.0,E MAIN ST               ,,,,,,,,,,,0.0,1.0,,0.0,,0.0,,,0.0,0.0,,,,,1.0
225.0,BRAE BLVD               ,,,,0.0,,,,,0.0,,,2.0,,,2.0,,,,,,,,,,4.0
300.0,BRAE BLVD               ,,,,1.0,,,,,1.0,,,0.0,,,0.0,,,,,,,,,,2.0
11.0,MONROE PL                ,,,,,,,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,1.0
21.0,MONROE PL                ,,,,,,,2.0,0.0,0.0,1.0,,,,,0.0,,,,,,,,,,3.0
25.0,MONROE PL                ,,,,,,,0.0,0.0,1.0,0.0,,,,,0.0,,,,,,,,,,1.0
68.0,MONROE PL                ,,,,,,,0.0,1.0,0.0,0.0,,,,,0.0,,,,,,,,,,1.0
105.0,CHESTER ST              ,,,,,,0.0,,,0.0,0.0,,,,,1.0,,0.0,,,,,,,,1.0
110.0,CHESTER ST              ,,,,,,0.0,,,0.0,0.0,,,,,1.0,,0.0,,,,,,,,1.0
157.0,CHESTER ST              ,,,,,,1.0,,,0.0,0.0,,,,,0.0,,0.0,,,,,,,,1.0
262.0,CHESTER ST              ,,,,,,0.0,,,0.0,1.0,,,,,0.0,,0.0,,,,,,,,1.0
278.0,CHESTER ST              ,,,,,,0.0,,,1.0,0.0,,,,,0.0,,0.0,,,,,,,,1.0
353.0,CHESTER ST              ,,,,,,0.0,,,0.0,0.0,,,,,0.0,,1.0,,,,,,,,1.0
10307.0,29TH AV               ,,,,,,,0.0,1.0,,,,,0.0,,,,,,,,,,,,1.0
14204.0,29TH AV               ,,,,,,,0.0,1.0,,,,,0.0,,,,,,,,,,,,1.0
14420.0,29TH AV               ,,,,,,,0.0,0.0,,,,,2.0,,,,,,,,,,,,2.0
16101.0,29TH AV               ,,,,,,,0.0,0.0,,,,,1.0,,,,,,,,,,,,1.0
16123.0,29TH AV               ,,,,,,,1.0,0.0,,,,,0.0,,,,,,,,,,,,1.0
164.0,E 103RD ST              ,,,,,,,,,0.0,0.0,0.0,,,1.0,0.0,,,,0.0,,,,,,1.0
165.0,E 103RD ST              ,,,,,,,,,0.0,0.0,0.0,,,0.0,1.0,,,,0.0,,,,,,1.0
315.0,E 103RD ST              ,,,,,,,,,1.0,1.0,0.0,,,0.0,0.0,,,,1.0,,,,,,3.0
971.0,E 103RD ST              ,,,,,,,,,0.0,0.0,1.0,,,0.0,0.0,,,,0.0,,,,,,1.0
1177.0,E 55TH ST              ,,,,,,0.0,1.0,,,0.0,,,0.0,,,,,,,,,,0.0,,1.0
1182.0,E 55TH ST              ,,,,,,0.0,0.0,,,0.0,,,1.0,,,,,,,,,,0.0,,1.0
1579.0,E 55TH ST              ,,,,,,0.0,0.0,,,1.0,,,0.0,,,,,,,,,,0.0,,1.0
1617.0,E 55TH ST              ,,,,,,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,1.0,,1.0
2077.0,E 55TH ST              ,,,,,,2.0,0.0,,,0.0,,,0.0,,,,,,,,,,0.0,,2.0
173.0,DEVOE ST                ,,,,,,1.0,0.0,0.0,,,,,,,1.0,,,,,,,,,,2.0
316.0,DEVOE ST                ,,,,,,0.0,1.0,3.0,,,,,,,0.0,,,,,,,,,,4.0
6201.0,15TH AV                ,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,1.0,,,,,,,,,1.0
7426.0,15TH AV                ,,,,,,,,0.0,0.0,1.0,,0.0,0.0,,,0.0,,,,,,,,,1.0
7618.0,15TH AV                ,,,,,,,,0.0,1.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,1.0
8684.0,15TH AV                ,,,,,,,,0.0,0.0,0.0,,1.0,1.0,,,0.0,,,,,,,,,2.0
8895.0,15TH AV                ,,,,,,,,1.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,1.0
54.0,STANHOPE ST              ,,,,,,1.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,5.0
92.0,STANHOPE ST              ,,,,,,0.0,0.0,,0.0,,,1.0,,,,,,,,,,,,,1.0
502.0,AVENUE M                ,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,1.0
510.0,AVENUE M                ,,,,,,,0.0,2.0,0.0,,,,,,,,,,,,,,,,2.0
627.0,AVENUE M                ,,,,,,,1.0,0.0,2.0,,,,,,,,,,,,,,,,3.0
3840.0,GREYSTONE AV           ,,,,,,,,,,3.0,0.0,,,,,,,,,,,,,,3.0
3900.0,GREYSTONE AV           ,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,3.0
1699.0,FDR DR                 ,,,,,,,,,3.0,1.0,,,,,,1.0,,1.0,,,,,,,6.0
955.0,UNDERHILL AV            ,,,,,5.0,,,,,,,,1.0,,,,,,,,,,,,6.0
11.0,E 26TH ST                ,,,,,,,,0.0,,,,,1.0,0.0,,,,,,0.0,,0.0,,,1.0
15.0,E 26TH ST                ,,,,,,,,1.0,,,,,0.0,1.0,,,,,,0.0,,0.0,,,2.0
19.0,E 26TH ST                ,,,,,,,,0.0,,,,,0.0,1.0,,,,,,1.0,,1.0,,,3.0
11611.0,157TH ST              ,,,,,,1.0,0.0,1.0,1.0,,,,,,,0.0,,,,,,,,,3.0
11631.0,157TH ST              ,,,,,,0.0,0.0,0.0,1.0,,,,,,,0.0,,,,,,,,,1.0
11651.0,157TH ST              ,,,,,,0.0,1.0,0.0,0.0,,,,,,,0.0,,,,,,,,,1.0
13726.0,157TH ST              ,,,,,,0.0,0.0,0.0,0.0,,,,,,,1.0,,,,,,,,,1.0
17.0,HUSTED LN                ,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,2.0,,,,6.0
25.0,HALSEY ST                ,,,,,,,,5.0,1.0,,,,,,,,,,,,,,,,6.0
281.0,E 153RD ST              ,,,,,,,,,,0.0,,0.0,,0.0,0.0,2.0,,,,,,,,,2.0
321.0,E 153RD ST              ,,,,,,,,,,1.0,,1.0,,1.0,1.0,0.0,,,,,,,,,4.0
8989.0,UNION TP               ,,,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,,1.0,,,,1.0
9050.0,UNION TP               ,,,,,,,,1.0,,1.0,,,,1.0,2.0,,,,,,0.0,,,,5.0
25.0,CHITTENDEN AV            ,,,,,,,,,,,1.0,1.0,4.0,,,,,,,,,,,,6.0
11513.0,222ND ST              ,,,,,,,0.0,0.0,,,0.0,0.0,1.0,,,,,0.0,,,,,,,1.0
11902.0,222ND ST              ,,,,,,,0.0,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,,,,1.0
11949.0,222ND ST              ,,,,,,,0.0,0.0,,,1.0,1.0,0.0,,,,,0.0,,,,,,,2.0
11954.0,222ND ST              ,,,,,,,1.0,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,,,1.0
14205.0,222ND ST              ,,,,,,,0.0,0.0,,,0.0,0.0,0.0,,,,,1.0,,,,,,,1.0
50.0,W 131ST ST               ,,,,,,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,6.0
65.0,SECOND AV                ,,,,,,,,,,,,,,,,,1.0,1.0,,0.0,,,,,2.0
88.0,SECOND AV                ,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,1.0
95.0,SECOND AV                ,,,,,,,,,,,,,,,,,0.0,0.0,,1.0,,,,,1.0
98.0,SECOND AV                ,,,,,,,,,,,,,,,,,1.0,1.0,,0.0,,,,,2.0
75.0,E GUN HILL RD            ,,,,,,,,,,,,,1.0,2.0,1.0,1.0,,1.0,,,,,,,6.0
2.0,14TH ST                   ,,,,1.0,3.0,,1.0,,,,,,,,,,1.0,,,,,,,,6.0
790.0,PORT RICHMOND AV        ,,,,,,,,,,,1.0,3.0,2.0,,,,,,,,,,,,6.0
121.0,WILSON ST               ,,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,1.0,6.0
14721.0,WILLETS POINT BL      ,,,,,,,,,,,0.0,,,0.0,,,0.0,0.0,0.0,,,,1.0,,1.0
16020.0,WILLETS POINT BL      ,,,,,,,,,,,1.0,,,1.0,,,0.0,0.0,0.0,,,,0.0,,2.0
16039.0,WILLETS POINT BL      ,,,,,,,,,,,0.0,,,0.0,,,1.0,0.0,0.0,,,,0.0,,1.0
16071.0,WILLETS POINT BL      ,,,,,,,,,,,0.0,,,0.0,,,0.0,1.0,1.0,,,,0.0,,2.0
35.0,WILSHIRE RD              ,,,,1.0,,,,,,,,1.0,,2.0,1.0,,1.0,,,,,,,,6.0
3285.0,ROMBOUTS AVE           ,,,,,,,,,,3.0,,3.0,,,,,,,,,,,,,6.0
45.0,PIKE ST                  ,,,,,,,,1.0,0.0,,,,,0.0,,,,0.0,,,,,,,1.0
61.0,PIKE ST                  ,,,,,,,,0.0,0.0,,,,,1.0,,,,0.0,,,,,,,1.0
65.0,PIKE ST                  ,,,,,,,,0.0,3.0,,,,,0.0,,,,1.0,,,,,,,4.0
12.0,BENSON COURT             ,,,,,2.0,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,6.0
16.0,VERNON AV                ,,,,,,,1.0,2.0,1.0,0.0,,,,,,,,,,0.0,,,,,4.0
20.0,VERNON AV                ,,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,1.0,,,,,2.0
50.0,FULTON ST                ,,,,,,,1.0,,0.0,0.0,,,0.0,,1.0,,,,,,,,,,2.0
77.0,FULTON ST                ,,,,,,,0.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,4.0
7.0,CEDARVIEW COURT           ,,,,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,6.0
1680.0,VYSE AV                ,,,,,1.0,,,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,1.0
1717.0,VYSE AV                ,,,,,0.0,,,,,1.0,1.0,,,1.0,2.0,,,,,,,,,,5.0
225.0,NORTHERN BLVD           ,,,,,,,,,,,0.0,,0.0,,,1.0,0.0,0.0,,,0.0,,,,1.0
600.0,NORTHERN BLVD           ,,,,,,,,,,,0.0,,1.0,,,0.0,0.0,0.0,,,0.0,,,,1.0
611.0,NORTHERN BLVD           ,,,,,,,,,,,1.0,,0.0,,,0.0,1.0,0.0,,,0.0,,,,2.0
661.0,NORTHERN BLVD           ,,,,,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,1.0,,,,1.0
865.0,NORTHERN BLVD           ,,,,,,,,,,,0.0,,0.0,,,0.0,0.0,1.0,,,0.0,,,,1.0
35.0,CENTRAL PARK N           ,,,,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,,6.0
5420.0,VALLES AV              ,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,6.0
161.0,WOODLAND AVE            ,,,,,,,3.0,,,,0.0,,,,0.0,,,,,,,,,,3.0
234.0,WOODLAND AVE            ,,,,,,,0.0,,,,1.0,,,,0.0,,,,,,,,,,1.0
330.0,WOODLAND AVE            ,,,,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,1.0
730.0,WOODLAND AVE            ,,,,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,1.0
5921.0,57TH DR                ,,,,,,,,6.0,,,,,,,,,,,,,,,,,6.0
150.0,W 179TH ST              ,,,,,,,,2.0,0.0,,,0.0,,1.0,,,,,,,,,,,3.0
513.0,W 179TH ST              ,,,,,,,,0.0,0.0,,,1.0,,0.0,,,,,,,,,,,1.0
825.0,W 179TH ST              ,,,,,,,,0.0,1.0,,,1.0,,0.0,,,,,,,,,,,2.0
1.0,YORK ST                   ,,,,,,,,,0.0,,,,,,,1.0,,,,,3.0,,,,4.0
6.0,YORK ST                   ,,,,,,,,,2.0,,,,,,,0.0,,,,,0.0,,,,2.0
1910.0,MONTEREY AV            ,,,,,,,,,,,,,,,,,4.0,1.0,,,,0.0,,,5.0
2009.0,MONTEREY AV            ,,,,,,,,,,,,,,,,,0.0,0.0,,,,1.0,,,1.0
4249.0,COLDEN ST              ,,,,,,0.0,,,0.0,,0.0,1.0,,,,,,0.0,,,,,,,1.0
4255.0,COLDEN ST              ,,,,,,1.0,,,0.0,,1.0,0.0,,,,,,0.0,,,,,,,2.0
4323.0,COLDEN ST              ,,,,,,0.0,,,2.0,,0.0,0.0,,,,,,1.0,,,,,,,3.0
100.0,BAYER BLVD              ,,,,,,,,,,,,4.0,1.0,,1.0,,,,,,,,,,6.0
230.0,60TH ST                 ,,,,,,,,,1.0,1.0,,,0.0,,0.0,0.0,,,,,,,,,2.0
730.0,60TH ST                 ,,,,,,,,,0.0,0.0,,,0.0,,1.0,2.0,,,,,,,,,3.0
835.0,60TH ST                 ,,,,,,,,,0.0,0.0,,,1.0,,0.0,0.0,,,,,,,,,1.0
29.0,AVENUE B                 ,,,,,0.0,0.0,0.0,,1.0,,,,,,,,,0.0,,,,,,,1.0
62.0,AVENUE B                 ,,,,,1.0,1.0,2.0,,0.0,,,,,,,,,0.0,,,,,,,4.0
97.0,AVENUE B                 ,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,1.0,,,,,,,1.0
233.0,ANDERSON HILL RD        ,,,,,,,,,,,,,,1.0,2.0,1.0,0.0,0.0,,,,,,,4.0
975.0,ANDERSON HILL RD        ,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,1.0
980.0,ANDERSON HILL RD        ,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,1.0
545.0,W 126TH ST              ,,,,,,,1.0,,2.0,1.0,1.0,,,,,,,1.0,,,,,,,6.0
13.0,W 82ND ST                ,,,,,,,0.0,,1.0,,,,,0.0,,,,0.0,,,0.0,,,,1.0
32.0,W 82ND ST                ,,,,,,,1.0,,0.0,,,,,0.0,,,,0.0,,,2.0,,,,3.0
41.0,W 82ND ST                ,,,,,,,0.0,,0.0,,,,,1.0,,,,1.0,,,0.0,,,,2.0
437.0,MADISON ON 49TH ST      ,,,,,1.0,,,,,2.0,,,,1.0,1.0,,1.0,,,,,,,,6.0
35.0,RIVER DRIVE SOUTH        ,,,,,,2.0,1.0,,,,,0.0,,,1.0,,,,0.0,,,,,,4.0
45.0,RIVER DRIVE SOUTH        ,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,0.0,,,,,,1.0
55.0,RIVER DRIVE SOUTH        ,,,,,,0.0,0.0,,,,,0.0,,,0.0,,,,1.0,,,,,,1.0
101.0,AVENUE D                ,,,,,0.0,,0.0,,1.0,,0.0,0.0,,,0.0,,,,,,,,,,1.0
118.0,AVENUE D                ,,,,,1.0,,0.0,,0.0,,0.0,0.0,,,0.0,,,,,,,,,,1.0
134.0,AVENUE D                ,,,,,0.0,,1.0,,0.0,,0.0,0.0,,,0.0,,,,,,,,,,1.0
170.0,AVENUE D                ,,,,,0.0,,0.0,,0.0,,1.0,1.0,,,0.0,,,,,,,,,,2.0
178.0,AVENUE D                ,,,,,0.0,,0.0,,0.0,,0.0,0.0,,,1.0,,,,,,,,,,1.0
1.0,RIVER PL                  ,,,,,,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,1.0,,6.0
12.0,ELDRIDGE ST              ,,,,,,0.0,,,0.0,,,,,,,,,4.0,,,,,,,4.0
50.0,ELDRIDGE ST              ,,,,,,0.0,,,1.0,,,,,,,,,0.0,,,,,,,1.0
84.0,ELDRIDGE ST              ,,,,,,1.0,,,0.0,,,,,,,,,0.0,,,,,,,1.0
136.0,9TH AVE                 ,,,,,,0.0,0.0,,,,,,,,,,,,,,1.0,,,,1.0
263.0,9TH AVE                 ,,,,,,1.0,1.0,,,,,,,,,,,,,,0.0,,,,2.0
752.0,9TH AVE                 ,,,,,,1.0,2.0,,,,,,,,,,,,,,0.0,,,,3.0
10117.0,80TH ST               ,,,,,,,0.0,,0.0,,0.0,0.0,1.0,,,,,,,,,,,,1.0
10726.0,80TH ST               ,,,,,,,0.0,,0.0,,1.0,1.0,0.0,,,,,,,,,,,,2.0
15935.0,80TH ST               ,,,,,,,1.0,,2.0,,0.0,0.0,0.0,,,,,,,,,,,,3.0
16.0,LINCOLN PL               ,,,,,,1.0,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,,6.0
11.0,CROOKE AV                ,,,,,,,0.0,0.0,0.0,,,,,1.0,,,,,2.0,,,,,,3.0
85.0,CROOKE AV                ,,,,,,,1.0,1.0,1.0,,,,,0.0,,,,,0.0,,,,,,3.0
153.0,JOHNSON AV              ,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,2.0,,,,2.0
211.0,JOHNSON AV              ,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,0.0,,,,1.0
247.0,JOHNSON AV              ,,,,,,,,,,0.0,2.0,1.0,,,,,,,,,0.0,,,,3.0
1190.0,NORTH AVE              ,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,1.0,,,,1.0
1195.0,NORTH AVE              ,,,,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,0.0,,,,5.0
1.0,CANON PARK                ,,,,,,,,,,,1.0,,1.0,1.0,,2.0,1.0,,,,,,,,6.0
2.0,STATION SQ                ,,,,,,,,,,,,,,0.0,0.0,2.0,,1.0,,,,,,,3.0
5.0,STATION SQ                ,,,,,,,,,,,,,,1.0,1.0,0.0,,1.0,,,,,,,3.0
10509.0,31ST AV               ,,,,,,,,,2.0,1.0,,,0.0,,,,,,,,,,1.0,1.0,5.0
12404.0,31ST AV               ,,,,,,,,,0.0,0.0,,,1.0,,,,,,,,,,0.0,0.0,1.0
181.0,ELDERSFIELD ROAD        ,,,,,,,4.0,1.0,,,,,,,,,1.0,,,,,,,,6.0
25.0,CENTRAL PK W             ,,,,,2.0,,,,,,,,1.0,,2.0,,,,0.0,,,,,,5.0
55.0,CENTRAL PK W             ,,,,,0.0,,,,,,,,0.0,,0.0,,,,1.0,,,,,,1.0
1139.0,LIBERTY AV             ,0.0,0.0,,,,,,,,,,,1.0,,0.0,0.0,,,,,,,,,1.0
7506.0,LIBERTY AV             ,0.0,0.0,,,,,,,,,,,0.0,,0.0,1.0,,,,,,,,,1.0
7802.0,LIBERTY AV             ,0.0,0.0,,,,,,,,,,,0.0,,0.0,1.0,,,,,,,,,1.0
8814.0,LIBERTY AV             ,1.0,1.0,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,2.0
9202.0,LIBERTY AV             ,0.0,0.0,,,,,,,,,,,0.0,,1.0,0.0,,,,,,,,,1.0
42.0,LINCOLN AV               ,,,,,,,,,,,5.0,1.0,,,,,,,,,,,,,6.0
29.0,GREAT JONES ST           ,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,2.0,,,2.0
35.0,GREAT JONES ST           ,,,,,,,,,,,,,,,0.0,,,,,0.0,1.0,0.0,,,1.0
37.0,GREAT JONES ST           ,,,,,,,,,,,,,,,0.0,,,,,1.0,0.0,0.0,,,1.0
41.0,GREAT JONES ST           ,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,0.0,,,1.0
54.0,GREAT JONES ST           ,,,,,,,,,,,,,,,0.0,,,,,1.0,0.0,0.0,,,1.0
21921.0,143RD RD              ,,,,,,,1.0,,2.0,2.0,,,,,,,,,,,,,0.0,,5.0
22715.0,143RD RD              ,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,1.0,,1.0
4716.0,AVENUE O               ,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,,,1.0
5407.0,AVENUE O               ,,,,,,,,,,,,,,,,,,,0.0,,1.0,4.0,,,5.0
40.0,MARKET STREET            ,,,,1.0,2.0,,2.0,,,,,,1.0,,,,,,,,,,,,6.0
155.0,W 162ND ST              ,,,,,,,,0.0,,,0.0,1.0,,,,,,,,,,,,,1.0
652.0,W 162ND ST              ,,,,,,,,0.0,,,1.0,0.0,,,,,,,,,,,,,1.0
656.0,W 162ND ST              ,,,,,,,,4.0,,,0.0,0.0,,,,,,,,,,,,,4.0
