1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,number,street,total
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3147.0,"Decatur Ave Williamsbridge, BX",10.0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3148.0,"Decatur Ave Williamsbridge, BX",5.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,2.0,0.0,3149.0,"Decatur Ave Williamsbridge, BX",18.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,3150.0,"Decatur Ave Williamsbridge, BX",12.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,3151.0,"Decatur Ave Williamsbridge, BX",17.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3152.0,"Decatur Ave Williamsbridge, BX",2.0
3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,3.0,2.0,4.0,1.0,0.0,3153.0,"Decatur Ave Williamsbridge, BX",27.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3154.0,"Decatur Ave Williamsbridge, BX",22.0
1.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,3.0,1.0,0.0,4.0,9.0,4.0,2.0,8.0,2.0,3.0,3.0,5.0,2.0,2.0,2.0,2.0,3155.0,"Decatur Ave Williamsbridge, BX",67.0
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3156.0,"Decatur Ave Williamsbridge, BX",5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3160.0,"Decatur Ave Williamsbridge, BX",2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3162.0,"Decatur Ave Williamsbridge, BX",2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3163.0,"Decatur Ave Williamsbridge, BX",2.0
10.0,4.0,15.0,7.0,5.0,46.0,31.0,10.0,20.0,20.0,18.0,12.0,15.0,18.0,39.0,29.0,35.0,17.0,18.0,19.0,12.0,15.0,13.0,32.0,3165.0,"Decatur Ave Williamsbridge, BX",460.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3166.0,"Decatur Ave Williamsbridge, BX",7.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,3175.0,"Decatur Ave Williamsbridge, BX",19.0
2.0,0.0,2.0,2.0,7.0,0.0,3.0,6.0,7.0,1.0,9.0,2.0,4.0,6.0,1.0,6.0,8.0,8.0,9.0,5.0,19.0,7.0,7.0,13.0,3176.0,"Decatur Ave Williamsbridge, BX",134.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3191.0,"Decatur Ave Williamsbridge, BX",1.0
1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,3192.0,"Decatur Ave Williamsbridge, BX",18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3194.0,"Decatur Ave Williamsbridge, BX",7.0
4.0,15.0,21.0,12.0,3.0,8.0,18.0,6.0,13.0,9.0,10.0,11.0,13.0,8.0,6.0,7.0,17.0,11.0,3.0,6.0,15.0,12.0,18.0,6.0,3195.0,"Decatur Ave Williamsbridge, BX",252.0
15.0,12.0,8.0,3.0,2.0,2.0,4.0,21.0,15.0,9.0,9.0,19.0,17.0,9.0,5.0,9.0,5.0,14.0,8.0,9.0,26.0,18.0,27.0,5.0,3200.0,"Decatur Ave Williamsbridge, BX",271.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3201.0,"Decatur Ave Williamsbridge, BX",1.0
5.0,1.0,3.0,10.0,3.0,2.0,44.0,28.0,33.0,17.0,40.0,8.0,10.0,10.0,6.0,6.0,8.0,11.0,10.0,5.0,18.0,7.0,9.0,4.0,3209.0,"Decatur Ave Williamsbridge, BX",298.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3210.0,"Decatur Ave Williamsbridge, BX",1.0
4.0,1.0,1.0,1.0,2.0,2.0,1.0,9.0,10.0,12.0,4.0,4.0,3.0,5.0,4.0,5.0,13.0,4.0,4.0,2.0,2.0,6.0,7.0,6.0,3212.0,"Decatur Ave Williamsbridge, BX",112.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3215.0,"Decatur Ave Williamsbridge, BX",22.0
5.0,5.0,2.0,2.0,1.0,0.0,6.0,5.0,51.0,9.0,6.0,13.0,5.0,7.0,6.0,5.0,3.0,12.0,11.0,2.0,23.0,18.0,14.0,9.0,3216.0,"Decatur Ave Williamsbridge, BX",220.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3217.0,"Decatur Ave Williamsbridge, BX",6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,3220.0,"Decatur Ave Williamsbridge, BX",16.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3221.0,"Decatur Ave Williamsbridge, BX",7.0
