1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,number,street,total
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,464.0,"E 141st St Mott Haven, BX",3.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,"E 141st St Mott Haven, BX",7.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,468.0,"E 141st St Mott Haven, BX",2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,470.0,"E 141st St Mott Haven, BX",14.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,474.0,"E 141st St Mott Haven, BX",18.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,"E 141st St Mott Haven, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,"E 141st St Mott Haven, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,520.0,"E 141st St Mott Haven, BX",1.0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,554.0,"E 141st St Mott Haven, BX",20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,570.0,"E 141st St Mott Haven, BX",2.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,571.0,"E 141st St Mott Haven, BX",4.0
7.0,3.0,7.0,3.0,1.0,17.0,5.0,2.0,2.0,0.0,6.0,8.0,8.0,7.0,4.0,6.0,9.0,7.0,7.0,6.0,9.0,6.0,17.0,4.0,578.0,"E 141st St Mott Haven, BX",151.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.0,"E 141st St Mott Haven, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0,"E 141st St Mott Haven, BX",5.0
11.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,8.0,7.0,6.0,9.0,6.0,4.0,6.0,5.0,7.0,3.0,30.0,12.0,15.0,24.0,27.0,6.0,592.0,"E 141st St Mott Haven, BX",195.0
8.0,8.0,3.0,2.0,11.0,4.0,4.0,2.0,5.0,6.0,5.0,9.0,14.0,5.0,4.0,5.0,7.0,6.0,8.0,13.0,9.0,9.0,15.0,5.0,593.0,"E 141st St Mott Haven, BX",167.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,595.0,"E 141st St Mott Haven, BX",5.0
5.0,2.0,2.0,2.0,1.0,10.0,3.0,12.0,10.0,5.0,3.0,9.0,3.0,5.0,3.0,5.0,5.0,13.0,12.0,8.0,10.0,6.0,7.0,3.0,600.0,"E 141st St Mott Haven, BX",144.0
11.0,9.0,6.0,3.0,1.0,6.0,6.0,3.0,3.0,3.0,9.0,13.0,5.0,5.0,9.0,5.0,5.0,4.0,8.0,12.0,6.0,12.0,13.0,2.0,615.0,"E 141st St Mott Haven, BX",159.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,618.0,"E 141st St Mott Haven, BX",1.0
4.0,1.0,1.0,2.0,6.0,2.0,19.0,7.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,7.0,6.0,5.0,3.0,9.0,5.0,7.0,6.0,1.0,620.0,"E 141st St Mott Haven, BX",112.0
